"response_id","response","condition","scenario","response_number"
"R_1RZdTQtOHLNmkFj","see if they miss it",1,7,5
"R_50UT37dOI0JaB8z","Get someone at home to bring it ",2,3,1
"R_50UT37dOI0JaB8z","cry ",2,3,2
"R_50UT37dOI0JaB8z","show the receipt at the entrance",2,3,3
"R_50UT37dOI0JaB8z","see if you have email prove of it ",2,3,4
"R_50UT37dOI0JaB8z","freak out ",2,3,5
"R_50UT37dOI0JaB8z","take her home ",2,5,1
"R_50UT37dOI0JaB8z","ask if she's okay ",2,5,2
"R_50UT37dOI0JaB8z","make sure it's not a set up ",2,5,3
"R_50UT37dOI0JaB8z","Give her money for a bus ride ",2,5,4
"R_50UT37dOI0JaB8z","ask for gas money ",2,5,5
"R_50UT37dOI0JaB8z","Call the police",2,6,1
"R_50UT37dOI0JaB8z","Call a mall officer to find the owner ",2,6,2
"R_50UT37dOI0JaB8z","break the window ",2,6,3
"R_50UT37dOI0JaB8z","stay and fight the dog owner ",2,6,4
"R_50UT37dOI0JaB8z","tell people around to see what other solutions they have",2,6,5
"R_32OrViZvtk0cfip","get a ride",2,2,1
"R_32OrViZvtk0cfip","get on a mortocycle",2,2,2
"R_32OrViZvtk0cfip","postponed the trip",2,2,3
"R_32OrViZvtk0cfip","get someone to fix the car",2,2,4
"R_32OrViZvtk0cfip","go home",2,2,5
"R_32OrViZvtk0cfip","buy a new ticket",2,3,1
"R_32OrViZvtk0cfip","go home for the ticket",2,3,2
"R_32OrViZvtk0cfip","stop attending the concert",2,3,3
"R_32OrViZvtk0cfip","go to the concert",2,3,4
"R_32OrViZvtk0cfip","cry",2,3,5
"R_32OrViZvtk0cfip","trying calling his boss",2,9,1
"R_32OrViZvtk0cfip","send him a message",2,9,2
"R_32OrViZvtk0cfip","lock the shop",2,9,3
"R_32OrViZvtk0cfip","go to the court",2,9,4
"R_32OrViZvtk0cfip","stay at the shop",2,9,5
"R_3oXW4v4k4JrjH1L","He could satart a Go Fund me account",2,1,1
"R_3oXW4v4k4JrjH1L","He can ask help from relatives and friends",2,1,2
"R_3oXW4v4k4JrjH1L","He can ask for relatively cheaper alternatives",2,1,3
"R_3oXW4v4k4JrjH1L","He could ask for discounts",2,1,4
"R_3oXW4v4k4JrjH1L","he could negotiate with the pharmacy to see if they have flexible payment methods",2,1,5
"R_3oXW4v4k4JrjH1L","He could use a different path to home",2,4,1
"R_3oXW4v4k4JrjH1L","Call the police",2,4,2
"R_3oXW4v4k4JrjH1L","Report to neccessary authorities",2,4,3
"R_3oXW4v4k4JrjH1L","He can honk at the driver to alert him",2,4,4
"R_3oXW4v4k4JrjH1L","He can try to overtake him if it safe",2,4,5
"R_3oXW4v4k4JrjH1L","call the mall security",2,6,1
"R_3oXW4v4k4JrjH1L","Talk to the management of the mall",2,6,2
"R_3oXW4v4k4JrjH1L","Call the animal control",2,6,3
"R_3oXW4v4k4JrjH1L","Try and locate the owner of the dog",2,6,4
"R_3oXW4v4k4JrjH1L","Stay with the dog if it is safe to do so",2,6,5
"R_1odU3Ka3wecrCse","fundraiser",2,1,1
"R_1odU3Ka3wecrCse","ask family",2,1,2
"R_1odU3Ka3wecrCse","ask friends",2,1,3
"R_1odU3Ka3wecrCse","take a loan",2,1,4
"R_1odU3Ka3wecrCse","sell valuable personal stuff",2,1,5
"R_1odU3Ka3wecrCse","break a window",2,6,1
"R_1odU3Ka3wecrCse","find mall security",2,6,2
"R_1odU3Ka3wecrCse","ignore",2,6,3
"R_1odU3Ka3wecrCse","try to open the doors",2,6,4
"R_1odU3Ka3wecrCse","scream",2,6,5
"R_1odU3Ka3wecrCse","stay calm",2,8,1
"R_1odU3Ka3wecrCse","panic",2,8,2
"R_1odU3Ka3wecrCse","try to find the driver",2,8,3
"R_1odU3Ka3wecrCse","tell someone",2,8,4
"R_1odU3Ka3wecrCse","disappear",2,8,5
"R_3j1CwjCwlWNYtRn","Take an Uber",2,2,1
"R_3j1CwjCwlWNYtRn","Ask a friend for a ride",2,2,2
"R_3j1CwjCwlWNYtRn","Hitchhike",2,2,3
"R_3j1CwjCwlWNYtRn","Cancel the trip",2,2,4
"R_3j1CwjCwlWNYtRn","Run there",2,2,5
"R_3j1CwjCwlWNYtRn","Ask a friend to come pick it up",2,7,1
"R_3j1CwjCwlWNYtRn","Throw it away",2,7,2
"R_3j1CwjCwlWNYtRn","Ask security to hold on to it for him",2,7,3
"R_3j1CwjCwlWNYtRn","Sneak it in",2,7,4
"R_3j1CwjCwlWNYtRn","Stab the security guard",2,7,5
"R_3j1CwjCwlWNYtRn","Try and find the ring and get back in time",2,8,1
"R_3j1CwjCwlWNYtRn","Admit his mistake",2,8,2
"R_3j1CwjCwlWNYtRn","Buy a new ring and pretend it's the same one",2,8,3
"R_3j1CwjCwlWNYtRn","Accuse someone of stealing it",2,8,4
"R_3j1CwjCwlWNYtRn","Fake an emergency to have an excuse to leave",2,8,5
"R_6kNuNPNFAKSyN3S","offer the ride",1,5,1
"R_6kNuNPNFAKSyN3S","don't offer the ride",1,5,2
"R_6kNuNPNFAKSyN3S","tell her you are busy",1,5,3
"R_6kNuNPNFAKSyN3S","tell her to contact uber",1,5,4
"R_6kNuNPNFAKSyN3S","tell her to ask a friend for a ride",1,5,5
"R_6kNuNPNFAKSyN3S","use a fake made up ring and explain",1,8,1
"R_6kNuNPNFAKSyN3S","call the taxi company",1,8,2
"R_6kNuNPNFAKSyN3S","suspend the wedding",1,8,3
"R_6kNuNPNFAKSyN3S","contact a friend/relative and ask to borrow a ring",1,8,4
"R_6kNuNPNFAKSyN3S","do not use any ring and explain",1,8,5
"R_6kNuNPNFAKSyN3S","leave a note for his boss and go to court",1,9,1
"R_6kNuNPNFAKSyN3S","call up court and ask to reschedule",1,9,2
"R_6kNuNPNFAKSyN3S","ask for a friend to cover for him",1,9,3
"R_6kNuNPNFAKSyN3S","go to the boss' home and see if he is available",1,9,4
"R_6kNuNPNFAKSyN3S","continue to call the boss for additional time",1,9,5
"R_7YyvPXVx5tsAixx","Go Fund Me account",1,1,1
"R_7YyvPXVx5tsAixx","Ask family",1,1,2
"R_7YyvPXVx5tsAixx","Ask friend",1,1,3
"R_7YyvPXVx5tsAixx","Fundraiser",1,1,4
"R_7YyvPXVx5tsAixx","Take on extra job",1,1,5
"R_7YyvPXVx5tsAixx","Call a company for help",1,2,1
"R_7YyvPXVx5tsAixx","Get a cab",1,2,2
"R_7YyvPXVx5tsAixx","Call a friend to come get him",1,2,3
"R_7YyvPXVx5tsAixx","Call a family member to come get him",1,2,4
"R_7YyvPXVx5tsAixx","Catch a bus",1,2,5
"R_7YyvPXVx5tsAixx","Call someone to get the ticket and bring it to them",1,3,1
"R_7YyvPXVx5tsAixx","See if they can look up the ticket at the box office",1,3,2
"R_7YyvPXVx5tsAixx","Take him home to get the ticket",1,3,3
"R_7YyvPXVx5tsAixx","See if he has a receipt",1,3,4
"R_7YyvPXVx5tsAixx","See if he has an email with ticket information on it",1,3,5
"R_710EYMMzCCNmc1x","Get out of line and check his bag instead",2,7,1
"R_710EYMMzCCNmc1x","Alert TSA before hand",2,7,2
"R_710EYMMzCCNmc1x","Go through security and let them take the knife",2,7,3
"R_710EYMMzCCNmc1x","Pretend like he forgot and see what options they give him",2,7,4
"R_710EYMMzCCNmc1x","Leave. go home and not attend the festival",2,7,5
"R_710EYMMzCCNmc1x","Call the taxi company",2,8,1
"R_710EYMMzCCNmc1x","Tell his sister",2,8,2
"R_710EYMMzCCNmc1x","Go buy another ring",2,8,3
"R_710EYMMzCCNmc1x","Pretend someone else lost it",2,8,4
"R_710EYMMzCCNmc1x","Call of the wedding",2,8,5
"R_710EYMMzCCNmc1x","Wait a little bit longer",2,9,1
"R_710EYMMzCCNmc1x","He should have let his boss know beforehand, if the boss is running late, close us the store and go to court",2,9,2
"R_710EYMMzCCNmc1x","Stay and work until the boss arrives and miss the court date",2,9,3
"R_710EYMMzCCNmc1x","Call the judge and let them know the situation",2,9,4
"R_710EYMMzCCNmc1x","Leave the store, but lock the door and leave his boss a message.",2,9,5
"R_5kMNt0gG6xGwQJD","Call a tow truck",2,2,1
"R_5kMNt0gG6xGwQJD","Call a taxi",2,2,2
"R_5kMNt0gG6xGwQJD","Call a friend",2,2,3
"R_5kMNt0gG6xGwQJD","Walk to airport",2,2,4
"R_5kMNt0gG6xGwQJD","Take a nearby bus",2,2,5
"R_5kMNt0gG6xGwQJD","Rent a locker to store it",2,7,1
"R_5kMNt0gG6xGwQJD","Call someone he knows to pick it up",2,7,2
"R_5kMNt0gG6xGwQJD","Throw it away",2,7,3
"R_5kMNt0gG6xGwQJD","Try to explain himself to security",2,7,4
"R_5kMNt0gG6xGwQJD","Not go to festival",2,7,5
"R_5kMNt0gG6xGwQJD","Call the bosses wife",2,9,1
"R_5kMNt0gG6xGwQJD","Have a friend go to bosses house",2,9,2
"R_5kMNt0gG6xGwQJD","Call another worker to come in",2,9,3
"R_5kMNt0gG6xGwQJD","Lock the store and leave",2,9,4
"R_5kMNt0gG6xGwQJD","Skip court",2,9,5
"R_1I3RUbhp0iKejll","Start  a GoFund me or Crowdfund",2,1,1
"R_1I3RUbhp0iKejll","Steal money from someone to opay for the meds",2,1,2
"R_1I3RUbhp0iKejll","Attempt ro find alternate or generic treatments",2,1,3
"R_1I3RUbhp0iKejll","Contact drug manufacturer to see if they have any assistance programs",2,1,4
"R_1I3RUbhp0iKejll","Plea with insurance company to reconsider covering the med",2,1,5
"R_1I3RUbhp0iKejll","Jump the fence and sneak in",2,3,1
"R_1I3RUbhp0iKejll","Plea with the ticket agent ",2,3,2
"R_1I3RUbhp0iKejll","purchase another ticket",2,3,3
"R_1I3RUbhp0iKejll","miss the concert and sulk in the car",2,3,4
"R_1I3RUbhp0iKejll","Call home and see if someone can bring it there so he doesnt miss the entire thing",2,3,5
"R_1I3RUbhp0iKejll","Politly declin and continue about his day",2,5,1
"R_1I3RUbhp0iKejll","Offer a ride to her destination ",2,5,2
"R_1I3RUbhp0iKejll","Offer her a ride part of the way so as not to go out of the way",2,5,3
"R_1I3RUbhp0iKejll","Offer her a ride at 80% the UBER cost",2,5,4
"R_1I3RUbhp0iKejll","Ignore the woman ",2,5,5
"R_514nlU3fSXVOknF","Steal money",1,1,1
"R_514nlU3fSXVOknF","Borrow money",1,1,2
"R_514nlU3fSXVOknF","Sell items to get more money",1,1,3
"R_514nlU3fSXVOknF","Beg the insurance company to reconsider",1,1,4
"R_514nlU3fSXVOknF","Get a second job",1,1,5
"R_514nlU3fSXVOknF","Call 911",1,6,1
"R_514nlU3fSXVOknF","Ask the mall to make a announcement",1,6,2
"R_514nlU3fSXVOknF","Break the window",1,6,3
"R_514nlU3fSXVOknF","Cry",1,6,4
"R_514nlU3fSXVOknF","Ask someone else to break the window",1,6,5
"R_514nlU3fSXVOknF","Ask to call the taxi company",1,8,1
"R_514nlU3fSXVOknF","Use his own ring as a placeholder",1,8,2
"R_514nlU3fSXVOknF","Call for the wedding to stop",1,8,3
"R_514nlU3fSXVOknF","Cry",1,8,4
"R_514nlU3fSXVOknF","Borrow the ring of another guest as a placeholder",1,8,5
"R_30MXRF4OYEAUjyM","ask pharmacy/doctors about alternatives or discounts",1,1,1
"R_30MXRF4OYEAUjyM","ask friends and family for assistance",1,1,2
"R_30MXRF4OYEAUjyM","sell possessions or take on extra work to get the money for it",1,1,3
"R_30MXRF4OYEAUjyM","start a gofundme campaign to get the money needed",1,1,4
"R_30MXRF4OYEAUjyM","rob a bank",1,1,5
"R_30MXRF4OYEAUjyM","slow down, maintain a large distance behind the driver, and monitor the situation",1,4,1
"R_30MXRF4OYEAUjyM","call 911 to explain what he's seeing",1,4,2
"R_30MXRF4OYEAUjyM","attempt to pass the driver ",1,4,3
"R_30MXRF4OYEAUjyM","take a different route",1,4,4
"R_30MXRF4OYEAUjyM","pretend nothing is wrong",1,4,5
"R_30MXRF4OYEAUjyM","apologize and say it's out of his way",1,5,1
"R_30MXRF4OYEAUjyM","decide to help her anyway",1,5,2
"R_30MXRF4OYEAUjyM","ask if he knows her",1,5,3
"R_30MXRF4OYEAUjyM","offer other suggestions for her to get there",1,5,4
"R_30MXRF4OYEAUjyM","ignore her completely",1,5,5
"R_7tG7BMrK68GaXQZ","goes to the concert",2,3,1
"R_7tG7BMrK68GaXQZ","skips the concert",2,3,2
"R_7tG7BMrK68GaXQZ","goes back for ticket",2,3,3
"R_7tG7BMrK68GaXQZ","buys ticket at door",2,3,4
"R_7tG7BMrK68GaXQZ","pulls up ticket online",2,3,5
"R_7tG7BMrK68GaXQZ","tells her no",2,5,1
"R_7tG7BMrK68GaXQZ","tells her yes",2,5,2
"R_7tG7BMrK68GaXQZ","calls her a cab",2,5,3
"R_7tG7BMrK68GaXQZ","drives her close to city not all the way",2,5,4
"R_7tG7BMrK68GaXQZ","pretends not to hear her",2,5,5
"R_7tG7BMrK68GaXQZ","tells his sister",2,8,1
"R_7tG7BMrK68GaXQZ","calls the taxi",2,8,2
"R_7tG7BMrK68GaXQZ","runs away",2,8,3
"R_7tG7BMrK68GaXQZ","stops the ceremony",2,8,4
"R_7tG7BMrK68GaXQZ","lies",2,8,5
"R_30NK8GXqVmtrzC8","Call a Tow Service",1,2,1
"R_30NK8GXqVmtrzC8","Request a Ride from a Friend or Family Member",1,2,2
"R_30NK8GXqVmtrzC8","Use a Ride-Sharing Service",1,2,3
"R_30NK8GXqVmtrzC8","Call the Airline for Help",1,2,4
"R_30NK8GXqVmtrzC8","Look for Alternative Transportation",1,2,5
"R_30NK8GXqVmtrzC8","Check if Ted Can Get a Digital Ticket",1,3,1
"R_30NK8GXqVmtrzC8","Call the Venue for Help",1,3,2
"R_30NK8GXqVmtrzC8","Buy a New Ticket",1,3,3
"R_30NK8GXqVmtrzC8","Ask for the Ticket from Another Friend",1,3,4
"R_30NK8GXqVmtrzC8","Stay and Enjoy the Concert",1,3,5
"R_30NK8GXqVmtrzC8","Dispose of the Knife",1,7,1
"R_30NK8GXqVmtrzC8","Contact the Festival Organizers",1,7,2
"R_30NK8GXqVmtrzC8","Notify Security",1,7,3
"R_30NK8GXqVmtrzC8","Return the Knife to His Car",1,7,4
"R_30NK8GXqVmtrzC8","Check the Knife in as Luggage",1,7,5
"R_3hzhNe5kZRkNRve","Call cops ",1,4,1
"R_3hzhNe5kZRkNRve","Slow down ",1,4,2
"R_3hzhNe5kZRkNRve","Slow lane ",1,4,3
"R_3hzhNe5kZRkNRve","Honk ",1,4,4
"R_3hzhNe5kZRkNRve","Exit ",1,4,5
"R_3hzhNe5kZRkNRve","Say no ",1,5,1
"R_3hzhNe5kZRkNRve","Ask for gas ",1,5,2
"R_3hzhNe5kZRkNRve","Take the bus ",1,5,3
"R_3hzhNe5kZRkNRve","Lie ",1,5,4
"R_3hzhNe5kZRkNRve","Leave ",1,5,5
"R_3hzhNe5kZRkNRve","Contact coworker ",1,9,1
"R_3hzhNe5kZRkNRve","Contact boss ",1,9,2
"R_3hzhNe5kZRkNRve","Wait ",1,9,3
"R_3hzhNe5kZRkNRve","Message boss ",1,9,4
"R_3hzhNe5kZRkNRve","Leave work ",1,9,5
"R_3HzWRb7OlSvSi0v","Erica can go on about her .business as usual.",1,6,1
"R_3HzWRb7OlSvSi0v","Erica could call 911.",1,6,2
"R_3HzWRb7OlSvSi0v","Erica could check to see if the car is locked.",1,6,3
"R_3HzWRb7OlSvSi0v","Erica could inform security and ask to make an announcement.",1,6,4
"R_3HzWRb7OlSvSi0v","Erica could break the car window",1,6,5
"R_3HzWRb7OlSvSi0v","collapse so he has to be carried out.",1,8,1
"R_3HzWRb7OlSvSi0v","scream fire real loud and run to the exit hoping others will follow.",1,8,2
"R_3HzWRb7OlSvSi0v","text the taxi service and get them to bring it just in time for rings",1,8,3
"R_3HzWRb7OlSvSi0v","object to the marriage when asked.",1,8,4
"R_3HzWRb7OlSvSi0v","punch the groom",1,8,5
"R_3HzWRb7OlSvSi0v","Jeff can lock the store and put up a sign and leave for court.",1,9,1
"R_3HzWRb7OlSvSi0v","Wait and see if his boss arrives in time.",1,9,2
"R_3HzWRb7OlSvSi0v","Jeff could hire a replacement in case his boss doesn't show.",1,9,3
"R_3HzWRb7OlSvSi0v","Jeff could call hospitals to see if his boss was hurt.",1,9,4
"R_3HzWRb7OlSvSi0v","Jeff could leave the store unlocked and leave.",1,9,5
"R_1Yac7Yn0QVqPDrO","Call 911",2,4,1
"R_1Yac7Yn0QVqPDrO","Stay as far back as possible from the other car",2,4,2
"R_1Yac7Yn0QVqPDrO","Honk at the other car",2,4,3
"R_1Yac7Yn0QVqPDrO","Put hazards on to warn other drivers",2,4,4
"R_1Yac7Yn0QVqPDrO","Flash car lights",2,4,5
"R_1Yac7Yn0QVqPDrO","Get mall security",2,6,1
"R_1Yac7Yn0QVqPDrO","Call 911",2,6,2
"R_1Yac7Yn0QVqPDrO","Call animal shelter",2,6,3
"R_1Yac7Yn0QVqPDrO","Try to get window down",2,6,4
"R_1Yac7Yn0QVqPDrO","Try to get car door open",2,6,5
"R_1Yac7Yn0QVqPDrO","Call the taxi company to ask them if it's there and to bring it back",2,8,1
"R_1Yac7Yn0QVqPDrO","Text the taxi company to see if they could bring the ring back",2,8,2
"R_1Yac7Yn0QVqPDrO","Explain to the groom what has happened ",2,8,3
"R_1Yac7Yn0QVqPDrO","Ask the brides maid for help",2,8,4
"R_1Yac7Yn0QVqPDrO","Borrow a ring from someone in the wedding party to use for the ceremony",2,8,5
"R_6Sg2q8T5PybBJOV","apply for assistance",1,1,1
"R_6Sg2q8T5PybBJOV","create a gofundme ",1,1,2
"R_6Sg2q8T5PybBJOV","ask family member to help",1,1,3
"R_6Sg2q8T5PybBJOV","apply for a credit card",1,1,4
"R_6Sg2q8T5PybBJOV","sell stuff",1,1,5
"R_6Sg2q8T5PybBJOV","tell the mall to call the owner",1,6,1
"R_6Sg2q8T5PybBJOV","see if the owner left a phone number on his window",1,6,2
"R_6Sg2q8T5PybBJOV","wait",1,6,3
"R_6Sg2q8T5PybBJOV","i don t know ",1,6,4
"R_6Sg2q8T5PybBJOV","call animal control",1,6,5
"R_6Sg2q8T5PybBJOV","call taxi company",1,8,1
"R_6Sg2q8T5PybBJOV","try to reach the driver",1,8,2
"R_6Sg2q8T5PybBJOV","ask a friend to help",1,8,3
"R_6Sg2q8T5PybBJOV","ask family to help",1,8,4
"R_6Sg2q8T5PybBJOV","take the car and leave ",1,8,5
"R_3E3U2xelzLSlypm","call the police",2,4,1
"R_3E3U2xelzLSlypm","honk to get them to stop",2,4,2
"R_3E3U2xelzLSlypm","run them off the road",2,4,3
"R_3E3U2xelzLSlypm","keep driving",2,4,4
"R_3E3U2xelzLSlypm","pass the driver",2,4,5
"R_3E3U2xelzLSlypm","leave",2,5,1
"R_3E3U2xelzLSlypm","take the woman",2,5,2
"R_3E3U2xelzLSlypm","help her find another ride",2,5,3
"R_3E3U2xelzLSlypm","get her a cab",2,5,4
"R_3E3U2xelzLSlypm","give her cash",2,5,5
"R_3E3U2xelzLSlypm","Wait for the owner",2,6,1
"R_3E3U2xelzLSlypm","Break a window",2,6,2
"R_3E3U2xelzLSlypm","call the police",2,6,3
"R_3E3U2xelzLSlypm","try to open the door",2,6,4
"R_3E3U2xelzLSlypm","leave",2,6,5
"R_31D4VrSDquNTfA5","help the woman out",1,5,1
"R_31D4VrSDquNTfA5","make more search about the place",1,5,2
"R_31D4VrSDquNTfA5","make sure he is picking the right person",1,5,3
"R_31D4VrSDquNTfA5","make sure he dont fall in the wrong hands",1,5,4
"R_31D4VrSDquNTfA5","call to be tracked",1,5,5
"R_31D4VrSDquNTfA5","dispose the nife",1,7,1
"R_31D4VrSDquNTfA5","report to the security checks with his documents and appointments",1,7,2
"R_31D4VrSDquNTfA5","call for support ",1,7,3
"R_31D4VrSDquNTfA5","explain things to the security",1,7,4
"R_31D4VrSDquNTfA5","cancel the trip and go with different flight",1,7,5
"R_31D4VrSDquNTfA5","CHECK BACK TO THE SEAT",1,8,1
"R_31D4VrSDquNTfA5","CALL THE DRIVER TO CHECK FOR HIM",1,8,2
"R_31D4VrSDquNTfA5","GET THE RING BEFORE TIME",1,8,3
"R_31D4VrSDquNTfA5","INFORM THE FAMILY ABOUT THAT",1,8,4
"R_31D4VrSDquNTfA5","GET THE EXACT SAME RING IF NOT FOUND",1,8,5
"R_5MusV3psiAY3z1v","call the police",1,4,1
"R_5MusV3psiAY3z1v","honk the horn",1,4,2
"R_5MusV3psiAY3z1v","stay away from him",1,4,3
"R_5MusV3psiAY3z1v","turn down another road",1,4,4
"R_5MusV3psiAY3z1v","flash his high beams",1,4,5
"R_5MusV3psiAY3z1v","offer to call a cab",1,5,1
"R_5MusV3psiAY3z1v","tell her he doesn't pick up strangers",1,5,2
"R_5MusV3psiAY3z1v","give her money for a cab",1,5,3
"R_5MusV3psiAY3z1v","call his friends and ask them to pick her up",1,5,4
"R_5MusV3psiAY3z1v","give her a ride",1,5,5
"R_5MusV3psiAY3z1v","call security",1,6,1
"R_5MusV3psiAY3z1v","call the police",1,6,2
"R_5MusV3psiAY3z1v","break the window",1,6,3
"R_5MusV3psiAY3z1v","have customer service page the dog owner",1,6,4
"R_5MusV3psiAY3z1v","alert other people",1,6,5
"R_5HOqqLtIEk6a2ZP","Start a gofundme",1,1,1
"R_5HOqqLtIEk6a2ZP","ask family and friends for help",1,1,2
"R_5HOqqLtIEk6a2ZP","try to find other ways to earn money",1,1,3
"R_5HOqqLtIEk6a2ZP","save money on other things as much as you can",1,1,4
"R_5HOqqLtIEk6a2ZP","sell stuff that is not important",1,1,5
"R_5HOqqLtIEk6a2ZP","Eamon could call the police. ",1,4,1
"R_5HOqqLtIEk6a2ZP","Eamon could slowly follow while calling the police.",1,4,2
"R_5HOqqLtIEk6a2ZP","Eamon could get the license plate number.",1,4,3
"R_5HOqqLtIEk6a2ZP","Eamon could pull over and let them drive away.",1,4,4
"R_5HOqqLtIEk6a2ZP","Eamon could ignore them and just continue on their way. ",1,4,5
"R_5HOqqLtIEk6a2ZP","see if anyone else can swing by to help",1,9,1
"R_5HOqqLtIEk6a2ZP","close up the store",1,9,2
"R_5HOqqLtIEk6a2ZP","keep calling his boss",1,9,3
"R_5HOqqLtIEk6a2ZP","miss his appointment",1,9,4
"R_5HOqqLtIEk6a2ZP","try and reschedule the appointment ",1,9,5
"R_5uS62q5PwR000YF","Assess the Car Trouble",1,2,1
"R_5uS62q5PwR000YF","Contact the Airline",1,2,2
"R_5uS62q5PwR000YF","Reach Out to Friends/Family",1,2,3
"R_5uS62q5PwR000YF","Consider Alternative Transportation",1,2,4
"R_5uS62q5PwR000YF","Call a Ride-Sharing Service",1,2,5
"R_5uS62q5PwR000YF","Create Distance",1,4,1
"R_5uS62q5PwR000YF","Observe and Gather Information",1,4,2
"R_5uS62q5PwR000YF","Pull Over and Report",1,4,3
"R_5uS62q5PwR000YF","Avoid Passing",1,4,4
"R_5uS62q5PwR000YF","Continue with Caution",1,4,5
"R_5uS62q5PwR000YF","Miss the Flight",1,7,1
"R_5uS62q5PwR000YF","See if Someone Can Retrieve It",1,7,2
"R_5uS62q5PwR000YF","Leave the Knife with Security",1,7,3
"R_5uS62q5PwR000YF","Declare the Knife",1,7,4
"R_5uS62q5PwR000YF","Check for Shipping Options",1,7,5
"R_7V04Jixznx3woZr","Get a loan",1,1,1
"R_7V04Jixznx3woZr","Get a second job",1,1,2
"R_7V04Jixznx3woZr","See if she can be part of a research study",1,1,3
"R_7V04Jixznx3woZr","Ask friends and family for help",1,1,4
"R_7V04Jixznx3woZr","Start a fundraiser",1,1,5
"R_7V04Jixznx3woZr","Go to a scalper and buy a ticket",1,3,1
"R_7V04Jixznx3woZr","Wait in the car and listen",1,3,2
"R_7V04Jixznx3woZr","Sneak in",1,3,3
"R_7V04Jixznx3woZr","Try to buy a ticket at the gate",1,3,4
"R_7V04Jixznx3woZr","Wait at the gate",1,3,5
"R_7V04Jixznx3woZr","Report it",1,4,1
"R_7V04Jixznx3woZr","Follow them discretely",1,4,2
"R_7V04Jixznx3woZr","Try to alert any oncoming traffic",1,4,3
"R_7V04Jixznx3woZr","no idea",1,4,4
"R_7V04Jixznx3woZr","no other idea",1,4,5
"R_7FQCwzL61mqIGfl","Consider nearby help",1,2,1
"R_7FQCwzL61mqIGfl","Contact the airline",1,2,2
"R_7FQCwzL61mqIGfl","Call for roadside assistance",1,2,3
"R_7FQCwzL61mqIGfl","Assess the car trouble",1,2,4
"R_7FQCwzL61mqIGfl","Explore alternative transportation",1,2,5
"R_7FQCwzL61mqIGfl","Ask the venue for assistance",1,3,1
"R_7FQCwzL61mqIGfl","Offer to wait with Ted",1,3,2
"R_7FQCwzL61mqIGfl","Enjoy the concert and update Ted later",1,3,3
