response_id,scenario,generation_number,response,experimental_condition,t_dist_cosine,centroid_dist,m_pairwise_dist,cluster_kmeans,cluster_kmeans_centroid_dist,cluster_kmeans_label,participant,llm,word_count,TTR,C,Flesch,FOG,SMOG,mean_verbs,mean_nouns,verb_rate,noun_rate
29,1,2,Ask the Pharmacist for discounted programs.,human,0.42898123,0.30437426,0.704139791,2,0.165566282,Look into discount programs or financial assistance from the pharmaceutical company.,29,0,6,1,1,45.645,15.73333333,11.20814326,1,2,0.166666667,0.333333333
29,1,3,Set up a go-fund-me page.,human,0.39008372,0.415827771,0.791597792,7,0.133094342,Start a GoFund me.,29,0,5,1,1,115.13,2.8,3.1291,1,3,0.2,0.6
29,1,4,Ask the Doctor for a generic alternative.,human,0.465946014,0.301312859,0.701737498,5,0.194439923,See if there are alternative medications.,29,0,7,1,1,42.61571429,14.22857143,11.20814326,1,2,0.142857143,0.285714286
29,1,5,Go without.,human,0.633336193,0.434820984,0.80650184,6,0.338656926,Do nothing.,29,0,2,1,1,77.905,0.8,3.1291,1,0,0.5,0
30,1,1,Borrow Personal Loan.,human,0.435523468,0.280313735,0.6734738,1,0.260521393,Borrow money.,30,0,3,1,1,34.59,14.53333333,8.841846275,0,3,0,1
30,1,2,Get a private loan.,human,0.376457036,0.258868214,0.656294224,1,0.269607561,Borrow money.,30,0,4,1,1,97.025,1.6,3.1291,1,1,0.25,0.25
30,1,3,Negotiate pay with hospital.,human,0.550091964,0.400746564,0.769950118,2,0.515228106,Look into discount programs or financial assistance from the pharmaceutical company.,30,0,4,1,1,12.425,21.6,11.20814326,1,1,0.25,0.25
30,1,4,Talk about alternatives with doctor.,human,0.526922827,0.436618782,0.798686631,5,0.216196911,See if there are alternative medications.,30,0,5,1,1,32.56,10,8.841846275,1,2,0.2,0.4
30,1,5,Crowdfunding.,human,0.541330999,0.419133111,0.784679212,7,0.294161025,Start a GoFund me.,30,0,1,1,NA,-47.98,40.4,8.841846275,0,1,0,1
31,1,1,See if there is a generic version available.,human,0.531947185,0.30520461,0.66517594,5,0.302136389,See if there are alternative medications.,31,0,8,1,1,50.665,13.2,11.20814326,2,1,0.25,0.125
31,1,2,Start a GoFundMe.,human,0.353353729,0.413993455,0.756745825,7,0.095103068,Start a GoFund me.,31,0,3,1,1,62.79,14.53333333,8.841846275,1,1,0.333333333,0.333333333
31,1,3,Reach out to the drug manufacturer to see if they have rebates or coupons.,human,0.469888203,0.24818642,0.617182516,2,0.223193483,Look into discount programs or financial assistance from the pharmaceutical company.,31,0,14,0.928571429,0.971918771,71.76785714,8.457142857,8.841846275,3,4,0.214285714,0.285714286
31,1,4,Call the doctors office to see if they have samples.,human,0.532354221,0.300920644,0.661570034,2,0.369515071,Look into discount programs or financial assistance from the pharmaceutical company.,31,0,10,1,1,86.705,4,3.1291,3,3,0.3,0.3
31,1,5,Ask family to help with money.,human,0.283020865,0.364809777,0.715346877,8,0.222016718,Ask family and friends for help.,31,0,6,1,1,73.845,9.066666667,8.841846275,2,2,0.333333333,0.333333333
32,1,1,Switch insurances.,human,0.546306932,0.320272056,0.718976842,12,0.30639368,Ask insurance to reconsider.,32,0,2,1,1,-6.695,20.8,8.841846275,0,1,0,0.5
32,1,2,Sell old things.,human,0.526699806,0.415389417,0.793285279,4,0.19181037,Sell some things.,32,0,3,1,1,119.19,1.2,3.1291,0,1,0,0.333333333
32,1,3,Ask doctor options.,human,0.51192395,0.372355793,0.759666166,5,0.30425684,See if there are alternative medications.,32,0,3,1,1,62.79,1.2,3.1291,1,2,0.333333333,0.666666667
32,1,4,Look into state benefits for perscriptions.,human,0.485560621,0.378035724,0.764103493,2,0.334763102,Look into discount programs or financial assistance from the pharmaceutical company.,32,0,6,1,1,45.645,15.73333333,11.20814326,1,3,0.166666667,0.5
32,1,5,Go full Walter White.,human,0.59301361,0.38903115,0.772693438,6,0.524675021,Do nothing.,32,0,4,1,1,97.025,1.6,3.1291,1,2,0.25,0.5
33,1,1,Ask family or friends for financial assistance or a loan.,human,0.260888056,0.303422994,0.609520923,1,0.196618986,Borrow money.,33,0,10,0.9,0.954242509,61.325,16,13.0238668,1,4,0.1,0.4
33,1,2,Set up a fundraiser campaign to raise money for the medication.,human,0.388592013,0.294044829,0.600898016,7,0.263876845,Start a GoFund me.,33,0,11,1,1,57.23363636,11.67272727,11.20814326,2,3,0.181818182,0.272727273
33,1,3,Seek help from a medical assistance program.,human,0.348632007,0.236564695,0.54804697,9,0.229854742,Seek financial assistance from charities or nonprofit organizations.,33,0,7,1,1,54.70142857,14.22857143,11.20814326,0,3,0,0.428571429
33,1,4,Negotiate with the pharmacy or manufacturer for discounts or payment plans.,human,0.389672289,0.229351202,0.541414407,2,0.147235209,Look into discount programs or financial assistance from the pharmaceutical company.,33,0,11,0.909090909,0.960252568,26.47,15.30909091,13.0238668,0,5,0,0.454545455
33,1,5,Explore alternative medications that might be more affordable.,human,0.438517756,0.258751106,0.568446627,5,0.213014367,See if there are alternative medications.,33,0,8,1,1,8.365,18.2,13.0238668,2,1,0.25,0.125
34,1,1,He could satart a Go Fund me account.,human,0.429110523,0.323537175,0.605732142,7,0.216390454,Start a GoFund me.,34,0,8,1,1,92.965,3.2,3.1291,2,2,0.25,0.25
34,1,2,He can ask help from relatives and friends.,human,0.372680106,0.250465646,0.536138313,8,0.250089051,Ask family and friends for help.,34,0,8,1,1,92.965,8.2,8.841846275,2,3,0.25,0.375
34,1,3,He can ask for relatively cheaper alternatives.,human,0.477161658,0.191167075,0.479661946,5,0.425252634,See if there are alternative medications.,34,0,7,1,1,30.53,14.22857143,11.20814326,2,1,0.285714286,0.142857143
34,1,4,He could ask for discounts.,human,0.50390483,0.183128494,0.472005946,2,0.475331283,Look into discount programs or financial assistance from the pharmaceutical company.,34,0,5,1,1,100.24,2,3.1291,2,1,0.4,0.2
34,1,5,He could negotiate with the pharmacy to see if they have flexible payment methods.,human,0.414836672,0.242074032,0.528146083,2,0.264788206,Look into discount programs or financial assistance from the pharmaceutical company.,34,0,14,1,1,53.63928571,14.17142857,13.0238668,4,3,0.285714286,0.214285714
35,1,1,Sell an asset.,human,0.583934953,0.37087613,0.737789607,4,0.229922076,Sell some things.,35,0,3,1,1,90.99,1.2,3.1291,1,1,0.333333333,0.333333333
35,1,2,Take a loan.,human,0.31067421,0.310210394,0.688397712,1,0.151609071,Borrow money.,35,0,3,1,1,119.19,1.2,3.1291,1,1,0.333333333,0.333333333
35,1,3,Look for generic.,human,0.512426334,0.403567708,0.764405934,5,0.37980482,See if there are alternative medications.,35,0,3,1,1,62.79,14.53333333,8.841846275,1,0,0.333333333,0
35,1,4,Do nothing.,human,0.652573834,0.376690253,0.74252326,6,0.283848705,Do nothing.,35,0,2,1,1,77.905,0.8,3.1291,1,0,0.5,0
35,1,5,Steal.,human,0.532488034,0.28199706,0.665427414,0,0.150941034,Steal money.,35,0,1,1,NA,121.22,0.4,3.1291,0,1,0,1
36,1,1,Heinz could sell some of their personal belongings to make ends meet.,human,0.527189981,0.158601528,0.379034011,3,0.20906771,Heinz could take out a loan for the medication.,36,0,12,1,1,81.855,11.46666667,11.20814326,4,3,0.333333333,0.25
36,1,2,Heinz could ask to borrow money from trusted friends and family.,human,0.439095886,0.164414619,0.385051379,3,0.183699237,Heinz could take out a loan for the medication.,36,0,11,1,1,72.61545455,8.036363636,8.841846275,4,4,0.363636364,0.363636364
36,1,3,Heinz could inquire about a cheaper generic equivalent to the medicine.,human,0.50540747,0.224326129,0.447068235,3,0.194811406,Heinz could take out a loan for the medication.,36,0,11,1,1,34.16090909,15.30909091,13.0238668,2,3,0.181818182,0.272727273
36,1,4,Heinz could look into alternative treatments for whatever is ailing his wife.,human,0.598893519,0.181339653,0.402571174,3,0.227172415,Heinz could take out a loan for the medication.,36,0,12,1,1,53.655,11.46666667,11.20814326,4,3,0.333333333,0.25
36,1,5,Heinz could ask his wife if she has any ideas about raising the money they need.,human,0.458156444,0.130754388,0.350208296,3,0.220856464,Heinz could take out a loan for the medication.,36,0,16,1,1,74.27,8.9,8.841846275,5,4,0.3125,0.25
37,1,1,Steal money.,human,0.442155405,0.264665918,0.59451399,0,0.028884572,Steal money.,37,0,2,1,1,77.905,0.8,3.1291,0,1,0,0.5
37,1,2,Borrow money.,human,0.283274825,0.197340029,0.53449885,1,0.102080235,Borrow money.,37,0,2,1,1,35.605,0.8,3.1291,0,1,0,0.5
37,1,3,Sell items to get more money.,human,0.493568808,0.28362458,0.611413979,4,0.272077481,Sell some things.,37,0,6,1,1,87.945,2.4,3.1291,1,2,0.166666667,0.333333333
37,1,4,Beg the insurance company to reconsider.,human,0.467170527,0.425741155,0.738098474,12,0.206813995,Ask insurance to reconsider.,37,0,6,1,1,17.445,22.4,13.0238668,2,2,0.333333333,0.333333333
37,1,5,Get a second job.,human,0.391545553,0.26297822,0.593009555,11,0.115645431,Work an extra job.,37,0,4,1,1,97.025,1.6,3.1291,1,1,0.25,0.25
38,1,1,He could take on more work.,human,0.701872949,0.319363023,0.598442673,11,0.497351891,Work an extra job.,38,0,6,1,1,116.145,2.4,3.1291,2,1,0.333333333,0.166666667
38,1,2,He could sell some things that he owns.,human,0.509471358,0.205585042,0.489525762,4,0.246357836,Sell some things.,38,0,8,0.875,0.935784974,114.115,3.2,3.1291,3,1,0.375,0.125
38,1,3,He could start a fundraiser.,human,0.443682648,0.217052799,0.500503568,7,0.229954557,Start a GoFund me.,38,0,5,1,1,83.32,10,8.841846275,2,1,0.4,0.2
38,1,4,He could apply for a loan at a bank.,human,0.43405139,0.21046205,0.494194403,1,0.315627553,Borrow money.,38,0,9,0.888888889,0.94639463,103.7,3.6,3.1291,2,2,0.222222222,0.222222222
38,1,5,He could turn to family for the money.,human,0.411494103,0.218433766,0.501825534,1,0.379981818,Borrow money.,38,0,8,1,1,82.39,8.2,8.841846275,2,2,0.25,0.25
39,1,1,Contact the pharmaceutical company for patient assistance programs.,human,0.45531703,0.268012749,0.578586852,2,0.219716064,Look into discount programs or financial assistance from the pharmaceutical company.,39,0,8,1,1,-2.21,18.2,13.0238668,1,3,0.125,0.375
39,1,2,Look into crowdfunding or fundraising.,human,0.346316114,0.301404136,0.609215004,7,0.227748299,Start a GoFund me.,39,0,5,1,1,32.56,18,11.20814326,1,2,0.2,0.4
39,1,3,Ask the doctor for alternative medications or solutions.,human,0.468869219,0.30010806,0.608026182,5,0.156004689,See if there are alternative medications.,39,0,8,1,1,18.94,18.2,13.0238668,1,3,0.125,0.375
39,1,4,Seek financial assistance from charities or nonprofit organizations.,human,0.346217615,0.244331672,0.556865454,9,0.184759376,Seek financial assistance from charities or nonprofit organizations.,39,0,8,1,1,-12.785,28.2,15.90318901,0,5,0,0.625
39,1,5,Negotiate with the pharmacy or explore payment plans.,human,0.351511863,0.217155178,0.531937895,2,0.188044758,Look into discount programs or financial assistance from the pharmaceutical company.,39,0,8,1,1,40.09,13.2,11.20814326,1,3,0.125,0.375
40,1,1,Pawn items in order to pay for meds.,human,0.421151919,0.290669081,0.620540905,10,0.335896666,Steal the medication.,40,0,8,1,1,92.965,3.2,3.1291,1,3,0.125,0.375
40,1,2,Ask to borrow money from a friend.,human,0.299100686,0.25540627,0.589248744,1,0.175219789,Borrow money.,40,0,7,1,1,90.95857143,2.8,3.1291,2,2,0.285714286,0.285714286
40,1,3,Apply for a credit card.,human,0.50550271,0.325906705,0.651810715,1,0.418115633,Borrow money.,40,0,5,1,1,83.32,2,3.1291,0,2,0,0.4
40,1,4,Apply for a small loan.,human,0.393463047,0.212412913,0.55109651,1,0.276523815,Borrow money.,40,0,5,1,1,100.24,2,3.1291,0,1,0,0.2
40,1,5,Seek out black market for the meds.,human,0.420018583,0.366011585,0.687399719,10,0.255610844,Steal the medication.,40,0,7,1,1,103.0442857,2.8,3.1291,1,2,0.142857143,0.285714286
41,1,1,Use a credit card.,human,0.471065922,0.291751617,0.651072447,1,0.398889626,Borrow money.,41,0,4,1,1,97.025,1.6,3.1291,1,2,0.25,0.5
41,1,2,Loan some money.,human,0.383513843,0.285272496,0.645593403,1,0.253694415,Borrow money.,41,0,3,1,1,90.99,1.2,3.1291,0,1,0,0.333333333
41,1,3,Ask for help from friends.,human,0.377905512,0.350529081,0.700777386,8,0.134733363,Ask family and friends for help.,41,0,5,1,1,117.16,2,3.1291,1,2,0.2,0.4
41,1,4,Buy the medication in bit.,human,0.509778815,0.384280149,0.729318848,10,0.267112825,Steal the medication.,41,0,5,1,1,66.4,10,8.841846275,1,2,0.2,0.4
41,1,5,Open a gofundme account.,human,0.371866024,0.305581862,0.662767942,7,0.132900992,Start a GoFund me.,41,0,4,1,1,33.575,11.6,8.841846275,1,1,0.25,0.25
42,1,1,Call the company that produces the meds for coupons or reduced rates.,human,0.471324509,0.319199389,0.693472801,2,0.223262164,Look into discount programs or financial assistance from the pharmaceutical company.,42,0,12,0.916666667,0.964984046,67.755,11.46666667,11.20814326,3,4,0.25,0.333333333
42,1,2,Ask friends and family.,human,0.394874586,0.382320543,0.745071813,8,0.141643899,Ask family and friends for help.,42,0,4,1,1,75.875,11.6,8.841846275,1,2,0.25,0.5
42,1,3,Take on a second job.,human,0.427931173,0.390923714,0.75210456,11,0.111029578,Work an extra job.,42,0,5,1,1,100.24,2,3.1291,1,1,0.2,0.2
42,1,4,Ask the insurance company to reassess.,human,0.51685748,0.308057543,0.684364789,12,0.220849434,Ask insurance to reconsider.,42,0,6,1,1,31.545,22.4,13.0238668,1,3,0.166666667,0.5
42,1,5,Ask the doctor for other medications that would be as effective.,human,0.55592373,0.329659215,0.70202329,5,0.255451599,See if there are alternative medications.,42,0,11,1,1,57.23363636,11.67272727,11.20814326,3,2,0.272727273,0.181818182
43,1,1,Start a fundraiser.,human,0.382171232,0.376843501,0.794599295,7,0.126839579,Start a GoFund me.,43,0,3,1,1,62.79,14.53333333,8.841846275,1,1,0.333333333,0.333333333
43,1,2,Call local resources.,human,0.642002451,0.430379907,0.833723523,9,0.583774566,Seek financial assistance from charities or nonprofit organizations.,43,0,3,1,1,34.59,14.53333333,8.841846275,1,1,0.333333333,0.333333333
43,1,3,Pick up multiple jobs to cover expenses.,human,0.49703021,0.379792012,0.796754058,11,0.206775881,Work an extra job.,43,0,7,1,1,54.70142857,14.22857143,11.20814326,2,2,0.285714286,0.285714286
43,1,4,Ask a family member.,human,0.472450672,0.388979575,0.803468298,8,0.222283307,Ask family and friends for help.,43,0,4,1,1,54.725,11.6,8.841846275,1,2,0.25,0.5
43,1,5,Choose to not just not get it.,human,0.686354002,0.500818261,0.885199639,6,0.473664226,Do nothing.,43,0,7,0.857142857,0.920782221,115.13,2.8,3.1291,2,0,0.285714286,0
44,1,1,Seek a loan to buy the medication.,human,0.272567336,0.274661767,0.603234589,10,0.218792374,Steal the medication.,44,0,7,1,1,78.87285714,8.514285714,8.841846275,2,2,0.285714286,0.285714286
44,1,2,Sell possessions to raise the money.,human,0.380578071,0.271593225,0.600498449,4,0.229656691,Sell some things.,44,0,6,1,1,73.845,9.066666667,8.841846275,1,2,0.166666667,0.333333333
44,1,3,Seek help from social services.,human,0.419858588,0.275128448,0.603650716,9,0.284538047,Seek financial assistance from charities or nonprofit organizations.,44,0,5,1,1,66.4,10,8.841846275,0,2,0,0.4
44,1,4,Seek help from clergy.,human,0.472162875,0.270900879,0.599881102,8,0.411479303,Ask family and friends for help.,44,0,4,1,1,97.025,1.6,3.1291,0,2,0,0.5
44,1,5,Steal the money.,human,0.454108558,0.341018755,0.662403405,0,0.055853471,Steal money.,44,0,3,1,1,90.99,1.2,3.1291,1,1,0.333333333,0.333333333
45,1,1,Find herbs to take instead.,human,0.573505432,0.251572797,0.619330289,5,0.379900261,See if there are alternative medications.,45,0,5,1,1,100.24,2,3.1291,2,1,0.4,0.2
45,1,2,Find prescription discounts.,human,0.533158107,0.358501142,0.709434534,2,0.309664639,Look into discount programs or financial assistance from the pharmaceutical company.,45,0,3,1,1,34.59,14.53333333,8.841846275,1,2,0.333333333,0.666666667
45,1,3,Call dr back and find a different medication that it covered by insurance.,human,0.505766504,0.308200649,0.667048318,5,0.329225865,See if there are alternative medications.,45,0,13,1,1,56.97846154,14.43076923,13.0238668,3,3,0.230769231,0.230769231
45,1,4,Take over the counter meds instead.,human,0.581382711,0.227490854,0.599037397,10,0.374128626,Steal the medication.,45,0,6,1,1,73.845,2.4,3.1291,1,2,0.166666667,0.333333333
45,1,5,Do nothing.,human,0.652528876,0.48359432,0.814845559,6,0.28386306,Do nothing.,45,0,2,1,1,77.905,0.8,3.1291,1,0,0.5,0
46,1,1,Start a gofundme.,human,0.349435595,0.341508432,0.684032831,7,0.100516575,Start a GoFund me.,46,0,3,1,1,62.79,14.53333333,8.841846275,1,1,0.333333333,0.333333333
46,1,2,Ask family and friends for help.,human,0.33847648,0.344371859,0.686493919,8,0.081809697,Ask family and friends for help.,46,0,6,1,1,87.945,9.066666667,8.841846275,1,3,0.166666667,0.5
46,1,3,Try to find other ways to earn money.,human,0.426433429,0.236939893,0.594157178,11,0.335722441,Work an extra job.,46,0,8,0.875,0.935784974,92.965,3.2,3.1291,3,2,0.375,0.25
46,1,4,Save money on other things as much as you can.,human,0.523882061,0.288251096,0.638258663,11,0.454572889,Work an extra job.,46,0,10,0.9,0.954242509,95.165,4,3.1291,1,2,0.1,0.2
46,1,5,Sell stuff that is not important.,human,0.609678624,0.350967194,0.692162546,4,0.262602351,Sell some things.,46,0,6,1,1,87.945,9.066666667,8.841846275,1,1,0.166666667,0.166666667
47,1,1,Heinz could reach out to family members for their help.,human,0.545900363,0.343903789,0.686962521,3,0.213351088,Heinz could take out a loan for the medication.,47,0,10,1,1,86.705,8,8.841846275,2,4,0.2,0.4
47,1,2,He could borrow from the bank.,human,0.420404866,0.278345636,0.630702942,1,0.276862852,Borrow money.,47,0,6,1,1,102.045,2.4,3.1291,2,1,0.333333333,0.166666667
47,1,3,He could create a go-fund-me account and create awareness about his challenge on social media.,human,0.462477229,0.308076315,0.65621671,7,0.268473964,Start a GoFund me.,47,0,15,0.933333333,0.974523046,55.21529412,11.50588235,11.20814326,4,5,0.266666667,0.333333333
47,1,4,He could decide to risk her life and do nothing.,human,0.731080604,0.339003567,0.682757332,6,0.544586085,Do nothing.,47,0,10,1,1,95.165,4,3.1291,4,1,0.4,0.1
47,1,5,He could also buy over-the counter drugs and do a self-medication for her.,human,0.569627522,0.298018781,0.647585707,10,0.340700985,Steal the medication.,47,0,13,1,1,73.17,8.666666667,8.841846275,3,4,0.230769231,0.307692308
48,1,1,Ask someone for the money.,human,0.350341732,0.264690723,0.6326322,1,0.317705954,Borrow money.,48,0,5,1,1,83.32,2,3.1291,1,1,0.2,0.2
48,1,2,Get a loan.,human,0.302490515,0.255404936,0.624835826,1,0.134372055,Borrow money.,48,0,3,1,1,119.19,1.2,3.1291,1,1,0.333333333,0.333333333
48,1,3,Raise the funds.,human,0.390179166,0.2713776,0.638246521,7,0.245730056,Start a GoFund me.,48,0,3,1,1,119.19,1.2,3.1291,1,1,0.333333333,0.333333333
