response_id,scenario,response_number,response,embedding,type,p_dist_cosine,m_dist_cosine,cluster_kmeans,cluster_kmeans_centroid_dist,cluster_kmeans_label
25,1,4.0,Call your insurance and question it.,"[-0.03103781  0.03326617 -0.00624735 ... -0.01593009  0.01297885
  0.00281031]",human,0.3558275623179351,0.6864789040398583,12,0.26096253844614514,Ask insurance to reconsider.
25,1,5.0,Ask a family member for assistance.,"[-0.02618092  0.00081422 -0.01532599 ... -0.00741504 -0.04332524
  0.00076748]",human,0.4109647332475884,0.7347128196389531,8,0.175916215191798,Ask family and friends for help.
26,1,1.0,They should make a whatsapp group for fund raising.,"[-0.03940855  0.01468749 -0.01686459 ... -0.00167522  0.00026967
  0.01336231]",human,0.33003838000243935,0.7108188255727848,7,0.4142917881957766,Start a GoFund me.
26,1,2.0,They should raise the issue on social media platforms.,"[-0.04592116 -0.02057507 -0.01739935 ... -0.01708625  0.00655271
  0.01411181]",human,0.319283715180273,0.7021635345287875,7,0.5727995122164098,Start a GoFund me.
26,1,3.0,They should cut their expenses.,"[-0.01539908 -0.0290453  -0.0082723  ... -0.01714426  0.00412462
 -0.00245824]",human,0.30592105284747306,0.691409342415366,4,0.5781020933849804,Sell some things.
26,1,4.0,Increase savings.,"[-0.03085903  0.0086283  -0.00045174 ... -0.02567562  0.02289074
 -0.02897562]",human,0.36037008718873675,0.7352296052576711,11,0.4757525333473016,Work an extra job.
26,1,5.0,Pray to God.,"[-0.00718326 -0.01131326 -0.00448762 ... -0.00995967 -0.0119516
  0.01202082]",human,0.4652102726758838,0.8196043703947148,6,0.45907160066783725,Do nothing.
27,1,1.0,They could try a different drug store.,"[-0.03866717 -0.00102794 -0.00573743 ... -0.02718439 -0.00017496
  0.00446861]",human,0.26429784225079267,0.563724301686596,5,0.3914292287305592,See if there are alternative medications.
27,1,2.0,They could ask for a generic brand if it did the same.,"[-0.01125647  0.00348082 -0.0194585  ...  0.0025486  -0.01651259
  0.01803206]",human,0.23741734628229583,0.5386497100906875,5,0.5020254943766199,See if there are alternative medications.
27,1,3.0,They could ask around.,"[-0.00639924  0.00306845 -0.01645395 ...  0.00049806 -0.00942683
 -0.0030577 ]",human,0.23577627974526894,0.5371188948391423,8,0.4366329225720331,Ask family and friends for help.
27,1,4.0,They could talk to their doctor explaining they cannot afford it.,"[-0.04391495  0.01195163 -0.00651907 ... -0.01675926  0.0179665
 -0.00755587]",human,0.2762867532420237,0.5749077652334427,2,0.3804058707168597,Look into discount programs or financial assistance from the pharmaceutical company.
27,1,5.0,They could ask to borrow money.,"[-0.04002849  0.01242457 -0.01310724 ...  0.002558   -0.02305012
 -0.02036763]",human,0.254952589801527,0.5550068885555046,1,0.31282220668124205,Borrow money.
28,1,1.0,Find out if there is an agency that could help to cover the cost.,"[-0.05807994  0.01594351 -0.00568316 ... -0.00897188 -0.00691689
  0.00010511]",human,0.3123101987408584,0.6631778818338183,9,0.3110068963659156,Seek financial assistance from charities or nonprofit organizations.
28,1,2.0,See if there is a generic version.,"[-0.06527148 -0.00365076 -0.01527974 ... -0.01036592 -0.00094922
  0.01631787]",human,0.30478799812219626,0.656759008539156,5,0.3017646144732966,See if there are alternative medications.
28,1,3.0,Talk to her doctor.,"[-0.01134705  0.0080352  -0.00173253 ... -0.02177146  0.01934782
  0.0012144 ]",human,0.3499366926040588,0.6952854669507456,5,0.41742860969579276,See if there are alternative medications.
28,1,4.0,Talk to their insurance provider.,"[-0.01090912 -0.00193737  0.00293525 ...  0.00170751  0.01406876
  0.00439649]",human,0.29119397083279597,0.645158900650731,12,0.24781276566669286,Ask insurance to reconsider.
28,1,5.0,Go online and see if there are any viable solutions.,"[-0.01369157  0.01859188 -0.01275546 ... -0.01627196 -0.01883608
  0.0222549 ]",human,0.32847568531512916,0.6769722772942884,5,0.4997776265432776,See if there are alternative medications.
29,1,1.0,Put it on a credit card and pay off over time.,"[-0.0704633   0.00046567 -0.01205005 ... -0.02383963  0.00687154
  0.01647799]",human,0.4048486541834706,0.7829824369351506,1,0.46566535183428925,Borrow money.
29,1,2.0,Ask the Pharmacist for discounted programs.,"[-0.02352702 -0.00128442 -0.01598704 ... -0.0180988  -0.00285407
 -0.00796517]",human,0.30437425992273326,0.7041397911310148,2,0.16556628243645888,Look into discount programs or financial assistance from the pharmaceutical company.
29,1,3.0,Set up a go-fund-me page.,"[-0.03680457 -0.02151534 -0.00427853 ... -0.00732641 -0.01619401
  0.00243064]",human,0.41582777107646485,0.791597792427517,7,0.13309434195744474,Start a GoFund me.
29,1,4.0,Ask the Doctor for a generic alternative.,"[-0.02300291 -0.00191012 -0.01562182 ... -0.01639254  0.00119591
  0.02162452]",human,0.30131285935995566,0.7017374982681269,5,0.1944399233086913,See if there are alternative medications.
29,1,5.0,Go without.,"[-0.00446161 -0.01639643 -0.00216707 ... -0.02111299 -0.02216466
 -0.01458788]",human,0.4348209837449397,0.8065018398728511,6,0.3386569259539758,Do nothing.
30,1,1.0,Borrow Personal Loan.,"[-0.03626521  0.00031614 -0.00135049 ... -0.00613172 -0.00895819
 -0.00304269]",human,0.2803137350916406,0.6734738000484246,1,0.2605213933296975,Borrow money.
30,1,2.0,Get a private loan.,"[-0.03532373  0.00699987  0.00917273 ... -0.0025722  -0.01344869
  0.00874723]",human,0.2588682143108654,0.6562942244408543,1,0.26960756066222846,Borrow money.
30,1,3.0,Negotiate pay with hospital.,"[-0.04247375 -0.02859843 -0.00139795 ...  0.01475136  0.01145915
 -0.00173883]",human,0.40074656398432373,0.7699501183782713,2,0.5152281056216786,Look into discount programs or financial assistance from the pharmaceutical company.
30,1,4.0,Talk about alternatives with doctor.,"[-0.03184494 -0.00851934 -0.02137222 ... -0.03821393  0.02529539
  0.00661932]",human,0.4366187821909141,0.7986866312935379,5,0.21619691066673574,See if there are alternative medications.
30,1,5.0,Crowdfunding.,"[-0.04939713 -0.02345067 -0.0159309  ...  0.00415694 -0.02085765
 -0.02520096]",human,0.4191331109394695,0.7846792115444875,7,0.29416102456762105,Start a GoFund me.
31,1,1.0,See if there is a generic version available.,"[-0.06521387 -0.00746238 -0.01888008 ... -0.01024617 -0.00569943
  0.02029646]",human,0.30520461018570955,0.6651759396385337,5,0.30213638859820535,See if there are alternative medications.
31,1,2.0,Start a GoFundMe.,"[-2.41438618e-02 -3.41930802e-02 -2.10847800e-03 ...  2.83572429e-03
 -7.22243083e-03 -1.14120822e-05]",human,0.4139934551579516,0.756745824775087,7,0.09510306787727085,Start a GoFund me.
31,1,3.0,Reach out to the drug manufacturer to see if they have rebates or coupons.,"[-0.03805388  0.02210331 -0.00793651 ... -0.04306914 -0.00277907
 -0.01188538]",human,0.2481864196236936,0.6171825156639531,2,0.22319348315401422,Look into discount programs or financial assistance from the pharmaceutical company.
31,1,4.0,Call the doctors office to see if they have samples.,"[-0.03303125  0.0328075  -0.00957934 ... -0.01548078  0.01122251
 -0.00975415]",human,0.3009206439210882,0.6615700340984921,2,0.36951507059630295,Look into discount programs or financial assistance from the pharmaceutical company.
31,1,5.0,Ask family to help with money.,"[-0.03911485 -0.01301856 -0.01276706 ... -0.00541084 -0.02784196
 -0.01068114]",human,0.3648097769673284,0.7153468765312877,8,0.2220167175787643,Ask family and friends for help.
32,1,1.0,Switch insurances.,"[-0.02888407 -0.01888574 -0.00206256 ... -0.02171206  0.03037075
 -0.00773155]",human,0.32027205634119826,0.7189768421546724,12,0.30639368007748746,Ask insurance to reconsider.
32,1,2.0,Sell old things.,"[-0.05949239 -0.05575449 -0.00596416 ... -0.00345521  0.00362404
 -0.01228169]",human,0.41538941672683705,0.7932852791537666,4,0.19181037025034176,Sell some things.
32,1,3.0,Ask doctor options.,"[-0.0188199  -0.0061293  -0.01480784 ... -0.01273765  0.0124468
  0.00371693]",human,0.3723557926005088,0.7596661655212078,5,0.3042568397456167,See if there are alternative medications.
32,1,4.0,Look into state benefits for perscriptions.,"[-0.01432852  0.02729039 -0.00812875 ... -0.02958238  0.00352519
  0.00744542]",human,0.3780357242144885,0.7641034926167588,2,0.3347631017023752,Look into discount programs or financial assistance from the pharmaceutical company.
32,1,5.0,Go full Walter White.,"[-0.01479612 -0.05377262 -0.01087094 ... -0.02306339  0.02469954
 -0.01592098]",human,0.3890311504748494,0.7726934380928907,6,0.5246750211001541,Do nothing.
33,1,1.0,Ask family or friends for financial assistance or a loan.,"[-0.04576797  0.00735162 -0.01128308 ... -0.01052995 -0.0344918
  0.00562081]",human,0.3034229944008786,0.6095209227654623,1,0.19661898589350257,Borrow money.
33,1,2.0,Set up a fundraiser campaign to raise money for the medication.,"[-0.04164622 -0.01967898 -0.00984664 ... -0.01049736 -0.01783408
 -0.03764178]",human,0.2940448294163064,0.6008980161705124,7,0.2638768452562482,Start a GoFund me.
33,1,3.0,Seek help from a medical assistance program.,"[-0.02514719  0.02640906 -0.0053404  ... -0.01504475  0.00119614
 -0.00072154]",human,0.23656469534566504,0.5480469703665847,9,0.22985474206284084,Seek financial assistance from charities or nonprofit organizations.
33,1,4.0,Negotiate with the pharmacy or manufacturer for discounts or payment plans.,"[-0.03035085 -0.00827498 -0.0091844  ... -0.02814327  0.00381468
 -0.01927126]",human,0.22935120232035255,0.5414144066739087,2,0.14723520873174478,Look into discount programs or financial assistance from the pharmaceutical company.
33,1,5.0,Explore alternative medications that might be more affordable.,"[-0.04683101 -0.01215746 -0.01987879 ... -0.01701283  0.00151587
  0.01573229]",human,0.2587511059007933,0.568446627038101,5,0.21301436699134735,See if there are alternative medications.
34,1,1.0,He could satart a Go Fund me account.,"[-0.01829307 -0.00445788 -0.00857728 ...  0.00285973 -0.00658873
  0.00430402]",human,0.3235371754928993,0.6057321420523539,7,0.21639045368355514,Start a GoFund me.
34,1,2.0,He can ask help from relatives and friends.,"[ 0.00202804 -0.00628832 -0.01670012 ... -0.00943644 -0.02386864
 -0.00061654]",human,0.25046564555988604,0.5361383131509616,8,0.25008905100279155,Ask family and friends for help.
34,1,3.0,He can ask for relatively cheaper alternatives.,"[-0.03297807 -0.01281789 -0.02716469 ... -0.00899564 -0.00961786
  0.01953795]",human,0.19116707480523765,0.4796619455289977,5,0.4252526344853075,See if there are alternative medications.
34,1,4.0,He could ask for discounts.,"[-0.02310666  0.02529197 -0.01824477 ... -0.01673708 -0.00384123
  0.00696673]",human,0.18312849404729747,0.4720059457929721,2,0.4753312832223485,Look into discount programs or financial assistance from the pharmaceutical company.
34,1,5.0,He could negotiate with the pharmacy to see if they have flexible payment methods.,"[-0.0532396   0.02198085 -0.0078183  ... -0.01376513 -0.011713
  0.00059929]",human,0.2420740320110677,0.5281460825509121,2,0.26478820632390043,Look into discount programs or financial assistance from the pharmaceutical company.
35,1,1.0,Sell an asset.,"[-0.04777035 -0.04172582  0.009221   ...  0.00108902  0.00443318
 -0.02086291]",human,0.3708761297233518,0.737789607220593,4,0.22992207559996158,Sell some things.
35,1,2.0,Take a loan.,"[-0.03990795  0.01671107  0.00145465 ... -0.01462412 -0.0088055
 -0.00418552]",human,0.3102103944379646,0.6883977122904015,1,0.15160907131028378,Borrow money.
35,1,3.0,Look for generic.,"[-0.06294465 -0.00937709 -0.01591469 ... -0.02060749 -0.0189072
  0.00207329]",human,0.4035677083911344,0.7644059337361339,5,0.3798048204902299,See if there are alternative medications.
35,1,4.0,Do nothing.,"[-0.01819856 -0.00038459 -0.00090993 ... -0.00535154 -0.01326251
 -0.01627899]",human,0.376690252617373,0.7425232603402957,6,0.28384870457944955,Do nothing.
35,1,5.0,Steal.,"[-0.00019547 -0.0182454   0.00117824 ... -0.02554009  0.00102717
 -0.01404359]",human,0.28199706024525795,0.6654274139577239,0,0.1509410343313874,Steal money.
36,1,1.0,Heinz could sell some of their personal belongings to make ends meet.,"[-0.00928716 -0.00549348 -0.01457203 ...  0.01100242 -0.00997481
 -0.0062584 ]",human,0.15860152831888308,0.37903401114533264,3,0.2090677101995556,Heinz could take out a loan for the medication.
36,1,2.0,Heinz could ask to borrow money from trusted friends and family.,"[ 0.00085225  0.02059569 -0.0176097  ...  0.00293623 -0.01609373
 -0.00352194]",human,0.1644146186510802,0.38505137882532114,3,0.18369923731739501,Heinz could take out a loan for the medication.
36,1,3.0,Heinz could inquire about a cheaper generic equivalent to the medicine.,"[-0.03502487  0.00991255 -0.01586922 ... -0.00110309  0.00799547
  0.00858885]",human,0.22432612871086954,0.447068234523598,3,0.19481140619310455,Heinz could take out a loan for the medication.
36,1,4.0,Heinz could look into alternative treatments for whatever is ailing his wife.,"[-0.00514901  0.00034959 -0.02448238 ... -0.00977879 -0.00279478
  0.00625434]",human,0.1813396527419051,0.40257117420106076,3,0.22717241518453324,Heinz could take out a loan for the medication.
36,1,5.0,Heinz could ask his wife if she has any ideas about raising the money they need.,"[-0.00053955 -0.00594929 -0.00995972 ...  0.00140807 -0.0058166
 -0.00101643]",human,0.13075438781171533,0.3502082964751594,3,0.22085646383727342,Heinz could take out a loan for the medication.
37,1,1.0,Steal money.,"[ 0.0060833  -0.03846814  0.01108943 ... -0.02354275 -0.00379916
 -0.03276457]",human,0.26466591847750176,0.5945139903389877,0,0.028884571538972725,Steal money.
37,1,2.0,Borrow money.,"[-0.04716631 -0.01333571 -0.00081232 ... -0.01503674 -0.00782802
 -0.01753874]",human,0.1973400294087928,0.534498849627496,1,0.10208023457737969,Borrow money.
37,1,3.0,Sell items to get more money.,"[-0.05253306 -0.04183998 -0.01145792 ...  0.00075527  0.00834032
 -0.02757767]",human,0.28362458042037464,0.6114139790348964,4,0.2720774813979613,Sell some things.
37,1,4.0,Beg the insurance company to reconsider.,"[-0.00356189 -0.01107287 -0.00822952 ... -0.02216115  0.00935453
 -0.00023406]",human,0.42574115517636857,0.7380984736534774,12,0.2068139954717776,Ask insurance to reconsider.
37,1,5.0,Get a second job.,"[-0.00737845 -0.02262438 -0.00428612 ... -0.00956466 -0.0077596
 -0.00280647]",human,0.2629782201480375,0.5930095549112138,11,0.1156454308021988,Work an extra job.
38,1,1.0,He could take on more work.,"[-0.00297135  0.02196694 -0.01308238 ... -0.01918525  0.00031584
 -0.01910095]",human,0.3193630227712523,0.5984426725425714,11,0.4973518908663632,Work an extra job.
38,1,2.0,He could sell some things that he owns.,"[-0.01842147 -0.02221238 -0.0159633  ...  0.0026081  -0.00257849
 -0.01609657]",human,0.2055850421724501,0.4895257617037073,4,0.2463578357365106,Sell some things.
38,1,3.0,He could start a fundraiser.,"[-0.02009587 -0.01587782 -0.01617453 ... -0.00161485 -0.00425814
 -0.01458674]",human,0.2170527988113975,0.5005035679610549,7,0.2299545567033877,Start a GoFund me.
38,1,4.0,He could apply for a loan at a bank.,"[-0.02671059  0.02798997 -0.00556885 ... -0.00540893 -0.0151251
  0.01097423]",human,0.21046204950608416,0.49419440294801575,1,0.31562755279927224,Borrow money.
38,1,5.0,He could turn to family for the money.,"[-0.01046895 -0.00052345 -0.00991405 ... -0.01079448 -0.02734503
  0.00020936]",human,0.2184337658450246,0.5018255343246825,1,0.37998181794257224,Borrow money.
39,1,1.0,Contact the pharmaceutical company for patient assistance programs.,"[-0.04647369  0.01277125 -0.01545688 ... -0.01420745 -0.00823723
 -0.01955296]",human,0.268012748826415,0.5785868523141416,2,0.21971606402755706,Look into discount programs or financial assistance from the pharmaceutical company.
39,1,2.0,Look into crowdfunding or fundraising.,"[-0.04557558 -0.01206497 -0.02333036 ... -0.00973764 -0.01804747
 -0.01113689]",human,0.30140413640491026,0.6092150041074025,7,0.22774829923161433,Start a GoFund me.
39,1,3.0,Ask the doctor for alternative medications or solutions.,"[-0.03677094 -0.00503518 -0.01630297 ... -0.02734021 -0.00140197
  0.01245036]",human,0.30010806036739424,0.6080261821838044,5,0.15600468919357602,See if there are alternative medications.
39,1,4.0,Seek financial assistance from charities or nonprofit organizations.,"[-0.033582    0.00887372 -0.02302121 ... -0.03004845 -0.0251068
  0.00047864]",human,0.24433167158754787,0.5568654540465523,9,0.18475937648582352,Seek financial assistance from charities or nonprofit organizations.
39,1,5.0,Negotiate with the pharmacy or explore payment plans.,"[-0.0467046  -0.00428392 -0.00743954 ... -0.0149082   0.00501914
 -0.00547047]",human,0.21715517784491167,0.5319378952980149,2,0.18804475753193062,Look into discount programs or financial assistance from the pharmaceutical company.
40,1,1.0,Pawn items in order to pay for meds.,"[-0.03678087 -0.00493714 -0.01075305 ... -0.00377875  0.00362097
 -0.00946684]",human,0.2906690812651458,0.6205409050635576,10,0.3358966655206288,Steal the medication.
40,1,2.0,Ask to borrow money from a friend.,"[-3.58061223e-02 -8.06055486e-06 -9.83796432e-03 ... -2.43115419e-02
 -1.52292267e-02 -6.49203950e-03]",human,0.2554062702767259,0.5892487443760245,1,0.17521978866547716,Borrow money.
